,stationId,utc_time,PM2.5,PM10,NO2,CO,O3,SO2
4524,GR4,2018-04-10 06:00:00,22.3,29.0,33.4,,,
4525,MY7,2018-04-10 06:00:00,21.1,32.7,,,,
4526,HV1,2018-04-10 06:00:00,19.6,23.0,19.4,,,
4527,GN3,2018-04-10 06:00:00,25.4,32.6,35.4,,,
4528,GR9,2018-04-10 06:00:00,26.2,37.2,72.0,,,
4529,LW2,2018-04-10 06:00:00,23.8,39.7,69.6,,,
4530,GN0,2018-04-10 06:00:00,31.9,30.4,56.2,,,
4531,KF1,2018-04-10 06:00:00,,,,,,
4532,CD9,2018-04-10 06:00:00,26.0,52.8,102.5,,,
4533,CT3,2018-04-10 06:00:00,30.0,43.0,38.4,,,
4534,CT2,2018-04-10 06:00:00,37.0,,,,,
4535,BX9,2018-04-10 06:00:00,25.9,,,,,
4536,BX1,2018-04-10 06:00:00,,,25.8,,,
4537,TH4,2018-04-10 06:00:00,22.8,34.0,40.9,,,
4538,ST5,2018-04-10 06:00:00,21.0,24.0,31.4,,,
4539,RB7,2018-04-10 06:00:00,22.0,20.0,26.2,,,
4540,TD5,2018-04-10 06:00:00,23.4,,,,,
4541,CD1,2018-04-10 07:00:00,,,,,,
4542,BL0,2018-04-10 07:00:00,,,,,,
4543,GR4,2018-04-10 07:00:00,,,,,,
4544,MY7,2018-04-10 07:00:00,,,,,,
4545,HV1,2018-04-10 07:00:00,,,,,,
4546,GN3,2018-04-10 07:00:00,,,,,,
4547,GR9,2018-04-10 07:00:00,,,,,,
4548,LW2,2018-04-10 07:00:00,,,,,,
4549,GN0,2018-04-10 07:00:00,,,,,,
4550,KF1,2018-04-10 07:00:00,,,,,,
4551,CD9,2018-04-10 07:00:00,,,,,,
4552,CT3,2018-04-10 07:00:00,,,,,,
4553,CT2,2018-04-10 07:00:00,,,,,,
4554,BX9,2018-04-10 07:00:00,,,,,,
4555,BX1,2018-04-10 07:00:00,,,,,,
4556,TH4,2018-04-10 07:00:00,,,,,,
4557,ST5,2018-04-10 07:00:00,,,,,,
4558,RB7,2018-04-10 07:00:00,,,,,,
4559,TD5,2018-04-10 07:00:00,,,,,,
4560,CD1,2018-04-10 08:00:00,24.8,29.5,51.0,,,
4561,BL0,2018-04-10 08:00:00,24.5,29.7,46.1,,,
4562,GR4,2018-04-10 08:00:00,32.2,36.8,24.8,,,
4563,MY7,2018-04-10 08:00:00,25.6,31.4,,,,
4564,HV1,2018-04-10 08:00:00,26.7,26.7,16.4,,,
4565,GN3,2018-04-10 08:00:00,35.7,37.9,33.2,,,
4566,GR9,2018-04-10 08:00:00,37.3,48.6,88.1,,,
4567,LW2,2018-04-10 08:00:00,30.5,45.1,63.6,,,
4568,GN0,2018-04-10 08:00:00,28.5,35.2,64.4,,,
4569,KF1,2018-04-10 08:00:00,18.8,23.4,,,,
4570,CD9,2018-04-10 08:00:00,28.8,44.5,121.1,,,
4571,CT3,2018-04-10 08:00:00,25.0,33.8,26.6,,,
4572,CT2,2018-04-10 08:00:00,32.0,,,,,
4573,BX9,2018-04-10 08:00:00,37.6,,,,,
4574,BX1,2018-04-10 08:00:00,,36.7,25.3,,,
4575,TH4,2018-04-10 08:00:00,28.8,42.3,35.7,,,
4576,ST5,2018-04-10 08:00:00,29.0,40.0,37.3,,,
4577,RB7,2018-04-10 08:00:00,36.0,32.8,33.4,,,
4578,TD5,2018-04-10 08:00:00,27.1,,,,,
4579,CD1,2018-04-10 09:00:00,41.2,49.4,70.1,,,
4580,BL0,2018-04-10 09:00:00,40.0,45.8,49.3,,,
4581,GR4,2018-04-10 09:00:00,37.4,43.0,24.9,,,
4582,MY7,2018-04-10 09:00:00,38.0,47.4,,,,
4583,HV1,2018-04-10 09:00:00,36.6,37.8,21.9,,,
4584,GN3,2018-04-10 09:00:00,37.4,41.4,36.9,,,
4585,GR9,2018-04-10 09:00:00,41.4,51.5,91.6,,,
4586,LW2,2018-04-10 09:00:00,37.8,46.1,72.5,,,
4587,GN0,2018-04-10 09:00:00,46.4,42.6,73.9,,,
4588,KF1,2018-04-10 09:00:00,30.7,36.7,,,,
4589,CD9,2018-04-10 09:00:00,47.3,63.7,126.1,,,
4590,CT3,2018-04-10 09:00:00,39.0,45.6,35.7,,,
4591,CT2,2018-04-10 09:00:00,46.0,,,,,
4592,BX9,2018-04-10 09:00:00,33.9,,,,,
4593,BX1,2018-04-10 09:00:00,,33.4,29.5,,,
4594,TH4,2018-04-10 09:00:00,37.9,50.5,42.1,,,
4595,ST5,2018-04-10 09:00:00,41.0,52.0,48.6,,,
4596,RB7,2018-04-10 09:00:00,44.0,44.6,41.4,,,
4597,TD5,2018-04-10 09:00:00,32.1,,,,,
4598,CD1,2018-04-10 10:00:00,44.4,53.1,75.6,,,
4599,BL0,2018-04-10 10:00:00,43.7,54.6,60.4,,,
4600,GR4,2018-04-10 10:00:00,35.9,42.6,33.6,,,
4601,MY7,2018-04-10 10:00:00,41.6,50.7,,,,
4602,HV1,2018-04-10 10:00:00,29.6,31.5,25.2,,,
4603,GN3,2018-04-10 10:00:00,36.7,41.2,47.1,,,
4604,GR9,2018-04-10 10:00:00,41.9,54.7,82.7,,,
4605,LW2,2018-04-10 10:00:00,43.0,51.3,85.2,,,
4606,GN0,2018-04-10 10:00:00,44.3,41.0,76.9,,,
4607,KF1,2018-04-10 10:00:00,36.8,42.7,,,,
4608,CD9,2018-04-10 10:00:00,48.7,62.2,123.6,,,
4609,CT3,2018-04-10 10:00:00,44.0,51.8,34.2,,,
4610,CT2,2018-04-10 10:00:00,56.0,,,,,
4611,BX9,2018-04-10 10:00:00,35.1,,,,,
4612,BX1,2018-04-10 10:00:00,,33.4,53.0,,,
4613,TH4,2018-04-10 10:00:00,48.1,60.4,60.3,,,
4614,ST5,2018-04-10 10:00:00,42.0,42.0,54.6,,,
4615,RB7,2018-04-10 10:00:00,46.0,49.8,50.1,,,
4616,TD5,2018-04-10 10:00:00,39.5,,,,,
4617,CD1,2018-04-10 11:00:00,42.1,48.8,55.9,,,
4618,BL0,2018-04-10 11:00:00,44.7,55.8,67.1,,,
4619,GR4,2018-04-10 11:00:00,30.7,39.1,31.2,,,
4620,MY7,2018-04-10 11:00:00,45.1,49.6,,,,
4621,HV1,2018-04-10 11:00:00,26.1,28.8,29.9,,,
4622,GN3,2018-04-10 11:00:00,41.3,50.4,74.9,,,
4623,GR9,2018-04-10 11:00:00,47.7,61.5,90.2,,,
4624,LW2,2018-04-10 11:00:00,50.1,53.7,84.7,,,
4625,GN0,2018-04-10 11:00:00,53.6,48.5,74.8,,,
4626,KF1,2018-04-10 11:00:00,36.4,42.6,,,,
4627,CD9,2018-04-10 11:00:00,47.2,55.8,100.8,,,
4628,CT3,2018-04-10 11:00:00,44.0,48.2,37.1,,,
4629,CT2,2018-04-10 11:00:00,48.0,,,,,
4630,BX9,2018-04-10 11:00:00,40.9,,,,,
4631,BX1,2018-04-10 11:00:00,,44.5,63.2,,,
4632,TH4,2018-04-10 11:00:00,46.8,58.2,68.2,,,
4633,ST5,2018-04-10 11:00:00,42.0,47.0,71.0,,,
4634,RB7,2018-04-10 11:00:00,40.0,43.6,59.7,,,
4635,TD5,2018-04-10 11:00:00,45.6,,,,,
4636,CD1,2018-04-10 12:00:00,38.0,43.0,39.8,,,
4637,BL0,2018-04-10 12:00:00,47.5,57.2,68.9,,,
4638,GR4,2018-04-10 12:00:00,32.0,42.1,44.8,,,
4639,MY7,2018-04-10 12:00:00,,47.7,,,,
4640,HV1,2018-04-10 12:00:00,27.8,31.4,37.4,,,
4641,GN3,2018-04-10 12:00:00,37.5,42.0,62.3,,,
4642,GR9,2018-04-10 12:00:00,36.3,48.5,80.7,,,
4643,LW2,2018-04-10 12:00:00,43.5,53.5,80.1,,,
4644,GN0,2018-04-10 12:00:00,43.2,43.7,74.6,,,
4645,KF1,2018-04-10 12:00:00,32.9,38.5,,,,
4646,CD9,2018-04-10 12:00:00,50.0,57.3,107.9,,,
4647,CT3,2018-04-10 12:00:00,41.0,38.6,44.4,,,
4648,CT2,2018-04-10 12:00:00,51.0,,,,,
4649,BX9,2018-04-10 12:00:00,38.9,,,,,
4650,BX1,2018-04-10 12:00:00,,37.9,61.5,,,
4651,TH4,2018-04-10 12:00:00,41.5,56.4,68.0,,,
4652,ST5,2018-04-10 12:00:00,49.0,55.0,69.9,,,
4653,RB7,2018-04-10 12:00:00,41.0,33.4,46.3,,,
4654,TD5,2018-04-10 12:00:00,49.1,,,,,
4655,CD1,2018-04-10 13:00:00,37.4,43.9,65.6,,,
4656,BL0,2018-04-10 13:00:00,36.8,46.7,61.2,,,
4657,GR4,2018-04-10 13:00:00,37.7,47.6,51.3,,,
4658,MY7,2018-04-10 13:00:00,38.2,48.6,,,,
4659,HV1,2018-04-10 13:00:00,34.9,37.6,50.6,,,
4660,GN3,2018-04-10 13:00:00,45.2,52.4,69.6,,,
4661,GR9,2018-04-10 13:00:00,42.2,55.1,74.3,,,
4662,LW2,2018-04-10 13:00:00,36.1,50.1,80.1,,,
4663,GN0,2018-04-10 13:00:00,43.6,44.0,68.4,,,
4664,KF1,2018-04-10 13:00:00,32.5,38.4,,,,
4665,CD9,2018-04-10 13:00:00,46.7,54.3,101.2,,,
4666,CT3,2018-04-10 13:00:00,40.0,46.0,48.3,,,
4667,CT2,2018-04-10 13:00:00,46.0,,,,,
4668,BX9,2018-04-10 13:00:00,41.8,,,,,
4669,BX1,2018-04-10 13:00:00,,35.9,61.1,,,
4670,TH4,2018-04-10 13:00:00,40.3,49.5,65.2,,,
4671,ST5,2018-04-10 13:00:00,44.0,49.0,62.0,,,
4672,RB7,2018-04-10 13:00:00,39.0,39.2,39.9,,,
4673,TD5,2018-04-10 13:00:00,46.0,,,,,
4674,CD1,2018-04-10 14:00:00,43.2,47.0,42.6,,,
4675,BL0,2018-04-10 14:00:00,39.5,44.6,46.7,,,
4676,GR4,2018-04-10 14:00:00,43.1,46.8,48.3,,,
4677,MY7,2018-04-10 14:00:00,40.8,48.5,,,,
4678,HV1,2018-04-10 14:00:00,40.9,42.6,55.5,,,
4679,GN3,2018-04-10 14:00:00,46.5,53.1,66.0,,,
4680,GR9,2018-04-10 14:00:00,45.2,54.6,75.0,,,
4681,LW2,2018-04-10 14:00:00,41.8,49.0,73.5,,,
4682,GN0,2018-04-10 14:00:00,44.9,40.3,62.4,,,
4683,KF1,2018-04-10 14:00:00,35.1,41.6,,,,
4684,CD9,2018-04-10 14:00:00,46.2,50.1,84.1,,,
4685,CT3,2018-04-10 14:00:00,46.0,43.6,43.8,,,
4686,CT2,2018-04-10 14:00:00,46.0,,,,,
4687,BX9,2018-04-10 14:00:00,43.9,,,,,
4688,BX1,2018-04-10 14:00:00,,38.8,58.6,,,
4689,TH4,2018-04-10 14:00:00,42.6,52.9,59.0,,,
4690,ST5,2018-04-10 14:00:00,49.0,53.0,54.8,,,
4691,RB7,2018-04-10 14:00:00,44.0,44.8,40.1,,,
4692,TD5,2018-04-10 14:00:00,42.5,,,,,
4693,CD1,2018-04-10 15:00:00,46.0,47.2,33.7,,,
4694,BL0,2018-04-10 15:00:00,44.3,48.1,45.1,,,
4695,GR4,2018-04-10 15:00:00,41.2,51.5,46.3,,,
4696,MY7,2018-04-10 15:00:00,40.7,52.0,,,,
4697,HV1,2018-04-10 15:00:00,36.7,39.3,43.0,,,
4698,GN3,2018-04-10 15:00:00,50.2,58.0,62.9,,,
4699,GR9,2018-04-10 15:00:00,43.6,51.7,68.9,,,
4700,LW2,2018-04-10 15:00:00,47.1,53.6,71.1,,,
4701,GN0,2018-04-10 15:00:00,53.3,49.2,62.3,,,
4702,KF1,2018-04-10 15:00:00,38.2,44.9,,,,
4703,CD9,2018-04-10 15:00:00,39.5,42.0,63.7,,,
4704,CT3,2018-04-10 15:00:00,47.0,51.0,36.4,,,
4705,CT2,2018-04-10 15:00:00,54.0,,,,,
4706,BX9,2018-04-10 15:00:00,49.5,,,,,
4707,BX1,2018-04-10 15:00:00,,41.6,56.0,,,
4708,TH4,2018-04-10 15:00:00,46.1,55.4,55.6,,,
4709,ST5,2018-04-10 15:00:00,54.0,50.0,47.1,,,
4710,RB7,2018-04-10 15:00:00,52.0,46.2,30.9,,,
4711,TD5,2018-04-10 15:00:00,51.2,,,,,
4712,CD1,2018-04-10 16:00:00,51.0,54.2,20.7,,,
4713,BL0,2018-04-10 16:00:00,50.4,57.2,40.0,,,
4714,GR4,2018-04-10 16:00:00,45.4,56.3,35.7,,,
4715,MY7,2018-04-10 16:00:00,47.7,55.1,,,,
4716,HV1,2018-04-10 16:00:00,43.8,45.3,21.3,,,
4717,GN3,2018-04-10 16:00:00,48.9,55.2,47.9,,,
4718,GR9,2018-04-10 16:00:00,46.3,53.1,56.6,,,
4719,LW2,2018-04-10 16:00:00,44.7,55.7,49.0,,,
4720,GN0,2018-04-10 16:00:00,51.0,47.9,42.7,,,
4721,KF1,2018-04-10 16:00:00,43.7,50.7,,,,
4722,CD9,2018-04-10 16:00:00,46.9,47.3,42.6,,,
4723,CT3,2018-04-10 16:00:00,72.0,53.6,26.6,,,
4724,CT2,2018-04-10 16:00:00,59.0,,,,,
4725,BX9,2018-04-10 16:00:00,46.9,,,,,
4726,BX1,2018-04-10 16:00:00,,,45.7,,,
4727,TH4,2018-04-10 16:00:00,51.4,60.5,42.8,,,
4728,ST5,2018-04-10 16:00:00,53.0,47.0,49.8,,,
4729,RB7,2018-04-10 16:00:00,54.0,57.6,23.1,,,
4730,TD5,2018-04-10 16:00:00,49.4,,,,,
4731,CD1,2018-04-10 17:00:00,54.7,54.4,16.4,,,
4732,BL0,2018-04-10 17:00:00,51.5,57.3,25.2,,,
4733,GR4,2018-04-10 17:00:00,51.3,57.4,20.0,,,
4734,MY7,2018-04-10 17:00:00,52.9,58.8,,,,
4735,HV1,2018-04-10 17:00:00,49.3,49.7,17.0,,,
4736,GN3,2018-04-10 17:00:00,55.9,59.6,23.3,,,
4737,GR9,2018-04-10 17:00:00,52.9,58.1,34.3,,,
4738,LW2,2018-04-10 17:00:00,53.1,57.9,29.5,,,
4739,GN0,2018-04-10 17:00:00,59.9,49.2,28.2,,,
4740,KF1,2018-04-10 17:00:00,46.2,52.4,,,,
4741,CD9,2018-04-10 17:00:00,43.1,43.0,29.5,,,
4742,CT3,2018-04-10 17:00:00,,,25.9,,,
4743,CT2,2018-04-10 17:00:00,59.0,,,,,
4744,BX9,2018-04-10 17:00:00,48.3,,,,,
4745,BX1,2018-04-10 17:00:00,,,20.4,,,
4746,TH4,2018-04-10 17:00:00,55.6,64.8,35.8,,,
4747,ST5,2018-04-10 17:00:00,59.0,60.0,31.6,,,
4748,RB7,2018-04-10 17:00:00,59.0,63.0,19.5,,,
4749,TD5,2018-04-10 17:00:00,55.6,,,,,
4750,CD1,2018-04-10 18:00:00,47.5,46.7,14.2,,,
4751,BL0,2018-04-10 18:00:00,46.7,53.2,22.6,,,
4752,GR4,2018-04-10 18:00:00,50.5,63.3,14.5,,,
4753,MY7,2018-04-10 18:00:00,47.5,50.7,,,,
4754,HV1,2018-04-10 18:00:00,50.2,50.6,15.8,,,
4755,GN3,2018-04-10 18:00:00,58.6,61.6,20.6,,,
4756,GR9,2018-04-10 18:00:00,52.8,56.8,29.5,,,
4757,LW2,2018-04-10 18:00:00,58.2,56.6,29.7,,,
4758,GN0,2018-04-10 18:00:00,63.3,50.3,23.5,,,
4759,KF1,2018-04-10 18:00:00,41.0,45.5,,,,
4760,CD9,2018-04-10 18:00:00,48.4,50.6,41.6,,,
4761,CT3,2018-04-10 18:00:00,,,,,,
4762,CT2,2018-04-10 18:00:00,57.0,,,,,
4763,BX9,2018-04-10 18:00:00,52.5,,,,,
4764,BX1,2018-04-10 18:00:00,,,26.0,,,
4765,TH4,2018-04-10 18:00:00,54.3,61.6,24.3,,,
4766,ST5,2018-04-10 18:00:00,58.0,62.0,23.4,,,
4767,RB7,2018-04-10 18:00:00,62.0,63.4,17.3,,,
4768,TD5,2018-04-10 18:00:00,57.0,,,,,
4769,CD1,2018-04-10 19:00:00,42.2,44.2,22.3,,,
4770,BL0,2018-04-10 19:00:00,47.2,48.5,27.2,,,
4771,GR4,2018-04-10 19:00:00,45.8,53.7,18.5,,,
4772,MY7,2018-04-10 19:00:00,50.3,44.1,,,,
4773,HV1,2018-04-10 19:00:00,49.6,47.9,17.2,,,
4774,GN3,2018-04-10 19:00:00,59.8,57.5,24.9,,,
4775,GR9,2018-04-10 19:00:00,52.1,52.6,30.5,,,
4776,LW2,2018-04-10 19:00:00,47.1,49.3,37.2,,,
4777,GN0,2018-04-10 19:00:00,57.7,46.4,28.1,,,
4778,KF1,2018-04-10 19:00:00,35.4,38.4,,,,
4779,CD9,2018-04-10 19:00:00,41.2,41.9,44.3,,,
4780,CT3,2018-04-10 19:00:00,,,,,,
4781,CT2,2018-04-10 19:00:00,58.0,,,,,
4782,BX9,2018-04-10 19:00:00,51.5,,,,,
4783,BX1,2018-04-10 19:00:00,,,24.7,,,
4784,TH4,2018-04-10 19:00:00,52.7,57.6,41.7,,,
4785,ST5,2018-04-10 19:00:00,54.0,52.0,22.4,,,
4786,RB7,2018-04-10 19:00:00,57.0,50.4,20.6,,,
4787,TD5,2018-04-10 19:00:00,50.2,,,,,
4788,CD1,2018-04-10 20:00:00,41.5,43.7,33.1,,,
4789,BL0,2018-04-10 20:00:00,36.2,38.4,29.1,,,
4790,GR4,2018-04-10 20:00:00,43.6,46.5,26.4,,,
4791,MY7,2018-04-10 20:00:00,41.2,44.4,,,,
4792,HV1,2018-04-10 20:00:00,45.7,45.9,27.9,,,
4793,GN3,2018-04-10 20:00:00,51.2,53.1,33.3,,,
4794,GR9,2018-04-10 20:00:00,49.1,54.1,36.7,,,
4795,LW2,2018-04-10 20:00:00,49.0,46.6,50.6,,,
4796,GN0,2018-04-10 20:00:00,53.7,44.3,39.5,,,
4797,KF1,2018-04-10 20:00:00,33.1,35.6,,,,
4798,CD9,2018-04-10 20:00:00,39.3,39.5,52.1,,,
4799,CT3,2018-04-10 20:00:00,,,,,,
4800,CT2,2018-04-10 20:00:00,57.0,,,,,
4801,BX9,2018-04-10 20:00:00,51.3,,,,,
4802,BX1,2018-04-10 20:00:00,,,34.4,,,
4803,TH4,2018-04-10 20:00:00,49.3,59.9,49.2,,,
4804,ST5,2018-04-10 20:00:00,48.0,44.0,27.7,,,
4805,RB7,2018-04-10 20:00:00,54.0,55.8,23.9,,,
4806,TD5,2018-04-10 20:00:00,39.4,,,,,
4807,CD1,2018-04-10 21:00:00,45.0,43.8,53.6,,,
4808,BL0,2018-04-10 21:00:00,41.3,44.9,40.5,,,
4809,GR4,2018-04-10 21:00:00,44.5,45.6,27.6,,,
4810,MY7,2018-04-10 21:00:00,40.9,42.8,,,,
4811,HV1,2018-04-10 21:00:00,42.6,42.8,19.4,,,
4812,GN3,2018-04-10 21:00:00,49.4,51.4,32.8,,,
4813,GR9,2018-04-10 21:00:00,47.2,54.4,46.4,,,
4814,LW2,2018-04-10 21:00:00,45.0,45.2,49.2,,,
4815,GN0,2018-04-10 21:00:00,52.3,44.9,47.2,,,
4816,KF1,2018-04-10 21:00:00,35.4,38.7,,,,
4817,CD9,2018-04-10 21:00:00,36.4,36.5,50.7,,,
4818,CT3,2018-04-10 21:00:00,,,,,,
4819,CT2,2018-04-10 21:00:00,54.0,,,,,
4820,BX9,2018-04-10 21:00:00,47.5,,,,,
4821,BX1,2018-04-10 21:00:00,,,37.3,,,
4822,TH4,2018-04-10 21:00:00,46.9,61.0,68.6,,,
4823,ST5,2018-04-10 21:00:00,43.0,44.0,29.9,,,
4824,RB7,2018-04-10 21:00:00,44.0,42.0,26.4,,,
4825,TD5,2018-04-10 21:00:00,41.7,,,,,
4826,CD1,2018-04-10 22:00:00,36.6,38.0,63.2,,,
4827,BL0,2018-04-10 22:00:00,31.3,38.4,47.8,,,
4828,GR4,2018-04-10 22:00:00,38.4,39.6,27.6,,,
4829,MY7,2018-04-10 22:00:00,33.8,32.1,,,,
4830,HV1,2018-04-10 22:00:00,44.2,43.1,15.4,,,
4831,GN3,2018-04-10 22:00:00,42.4,46.0,27.0,,,
4832,GR9,2018-04-10 22:00:00,34.3,39.0,43.0,,,
4833,LW2,2018-04-10 22:00:00,35.9,39.0,44.6,,,
4834,GN0,2018-04-10 22:00:00,43.7,37.7,50.7,,,
4835,KF1,2018-04-10 22:00:00,,,,,,
4836,CD9,2018-04-10 22:00:00,34.6,35.5,73.9,,,
4837,CT3,2018-04-10 22:00:00,,,,,,
4838,CT2,2018-04-10 22:00:00,41.0,,,,,
4839,BX9,2018-04-10 22:00:00,43.5,,,,,
4840,BX1,2018-04-10 22:00:00,,,30.9,,,
4841,TH4,2018-04-10 22:00:00,36.9,49.0,57.2,,,
4842,ST5,2018-04-10 22:00:00,34.0,36.0,38.7,,,
4843,RB7,2018-04-10 22:00:00,47.0,45.8,29.0,,,
4844,TD5,2018-04-10 22:00:00,36.5,,,,,
4845,CD1,2018-04-10 23:00:00,38.9,43.7,50.7,,,
4846,BL0,2018-04-10 23:00:00,34.3,42.4,45.3,,,
4847,GR4,2018-04-10 23:00:00,41.8,45.3,17.3,,,
4848,MY7,2018-04-10 23:00:00,33.0,42.3,,,,
4849,HV1,2018-04-10 23:00:00,41.0,41.4,12.7,,,
4850,GN3,2018-04-10 23:00:00,42.7,46.2,25.4,,,
4851,GR9,2018-04-10 23:00:00,41.4,51.8,43.7,,,
4852,LW2,2018-04-10 23:00:00,39.9,45.2,49.8,,,
4853,GN0,2018-04-10 23:00:00,46.7,40.6,45.0,,,
4854,KF1,2018-04-10 23:00:00,,,,,,
4855,CD9,2018-04-10 23:00:00,37.1,39.7,71.7,,,
4856,CT3,2018-04-10 23:00:00,,,,,,
4857,CT2,2018-04-10 23:00:00,53.0,,,,,
4858,BX9,2018-04-10 23:00:00,42.3,,,,,
4859,BX1,2018-04-10 23:00:00,,,19.4,,,
4860,TH4,2018-04-10 23:00:00,42.8,51.4,49.1,,,
4861,ST5,2018-04-10 23:00:00,42.0,40.0,31.7,,,
4862,RB7,2018-04-10 23:00:00,42.0,43.4,41.9,,,
4863,TD5,2018-04-10 23:00:00,34.5,,,,,
4864,CD1,2018-04-11 00:00:00,31.1,42.4,66.3,,,
4865,BL0,2018-04-11 00:00:00,31.0,41.0,52.6,,,
4866,GR4,2018-04-11 00:00:00,38.9,46.0,16.9,,,
4867,MY7,2018-04-11 00:00:00,28.4,40.0,,,,
4868,HV1,2018-04-11 00:00:00,45.0,46.8,11.5,,,
4869,GN3,2018-04-11 00:00:00,39.4,47.0,21.1,,,
4870,GR9,2018-04-11 00:00:00,41.7,47.8,46.7,,,
4871,LW2,2018-04-11 00:00:00,37.5,47.2,54.4,,,
4872,GN0,2018-04-11 00:00:00,44.3,42.9,47.0,,,
4873,KF1,2018-04-11 00:00:00,,,,,,
4874,CD9,2018-04-11 00:00:00,35.1,39.1,87.1,,,
4875,CT3,2018-04-11 00:00:00,,,,,,
4876,CT2,2018-04-11 00:00:00,50.0,,,,,
4877,BX9,2018-04-11 00:00:00,42.0,,,,,
4878,BX1,2018-04-11 00:00:00,,,21.0,,,
4879,TH4,2018-04-11 00:00:00,35.2,48.1,45.4,,,
4880,ST5,2018-04-11 00:00:00,48.0,49.0,31.4,,,
4881,RB7,2018-04-11 00:00:00,36.0,32.4,34.3,,,
4882,TD5,2018-04-11 00:00:00,36.1,,,,,
4883,CD1,2018-04-11 01:00:00,,,,,,
4884,BL0,2018-04-11 01:00:00,29.4,37.8,53.0,,,
4885,GR4,2018-04-11 01:00:00,42.8,48.9,21.3,,,
4886,MY7,2018-04-11 01:00:00,29.6,33.6,,,,
4887,HV1,2018-04-11 01:00:00,40.7,44.2,13.8,,,
4888,GN3,2018-04-11 01:00:00,41.3,46.7,21.7,,,
4889,GR9,2018-04-11 01:00:00,41.9,50.1,55.0,,,
4890,LW2,2018-04-11 01:00:00,30.1,36.4,51.7,,,
4891,GN0,2018-04-11 01:00:00,42.3,39.3,45.1,,,
4892,KF1,2018-04-11 01:00:00,,,,,,
4893,CD9,2018-04-11 01:00:00,30.7,35.8,90.6,,,
4894,CT3,2018-04-11 01:00:00,,,,,,
4895,CT2,2018-04-11 01:00:00,40.0,,,,,
4896,BX9,2018-04-11 01:00:00,45.6,,,,,
4897,BX1,2018-04-11 01:00:00,,,21.2,,,
4898,TH4,2018-04-11 01:00:00,34.3,41.7,48.5,,,
4899,ST5,2018-04-11 01:00:00,49.0,49.0,30.4,,,
4900,RB7,2018-04-11 01:00:00,29.0,26.4,26.5,,,
4901,TD5,2018-04-11 01:00:00,37.8,,,,,
4902,CD1,2018-04-11 02:00:00,28.7,35.9,63.8,,,
4903,BL0,2018-04-11 02:00:00,26.7,37.1,45.9,,,
4904,GR4,2018-04-11 02:00:00,50.3,63.6,20.6,,,
4905,MY7,2018-04-11 02:00:00,24.4,33.3,,,,
4906,HV1,2018-04-11 02:00:00,37.0,40.4,14.8,,,
4907,GN3,2018-04-11 02:00:00,46.2,53.4,23.8,,,
4908,GR9,2018-04-11 02:00:00,47.1,62.1,51.0,,,
4909,LW2,2018-04-11 02:00:00,37.0,43.8,55.4,,,
4910,GN0,2018-04-11 02:00:00,46.3,47.4,50.5,,,
4911,KF1,2018-04-11 02:00:00,,,,,,
4912,CD9,2018-04-11 02:00:00,33.6,54.9,87.9,,,
4913,CT3,2018-04-11 02:00:00,,,,,,
4914,CT2,2018-04-11 02:00:00,39.0,,,,,
4915,BX9,2018-04-11 02:00:00,46.9,,,,,
4916,BX1,2018-04-11 02:00:00,,,23.5,,,
4917,TH4,2018-04-11 02:00:00,34.7,43.9,41.5,,,
4918,ST5,2018-04-11 02:00:00,48.0,51.0,25.6,,,
4919,RB7,2018-04-11 02:00:00,29.0,33.6,26.6,,,
4920,TD5,2018-04-11 02:00:00,36.7,,,,,
4921,CD1,2018-04-11 03:00:00,27.9,43.0,51.3,,,
4922,BL0,2018-04-11 03:00:00,27.4,34.8,49.0,,,
4923,GR4,2018-04-11 03:00:00,47.9,58.4,22.2,,,
4924,MY7,2018-04-11 03:00:00,28.2,34.6,,,,
4925,HV1,2018-04-11 03:00:00,30.8,34.2,15.7,,,
4926,GN3,2018-04-11 03:00:00,42.1,50.4,25.4,,,
4927,GR9,2018-04-11 03:00:00,45.5,58.8,47.2,,,
4928,LW2,2018-04-11 03:00:00,36.6,50.2,59.1,,,
4929,GN0,2018-04-11 03:00:00,47.4,43.2,49.0,,,
4930,KF1,2018-04-11 03:00:00,,,,,,
4931,CD9,2018-04-11 03:00:00,31.4,51.4,86.7,,,
4932,CT3,2018-04-11 03:00:00,,,,,,
4933,CT2,2018-04-11 03:00:00,35.0,,,,,
4934,BX9,2018-04-11 03:00:00,47.0,,,,,
4935,BX1,2018-04-11 03:00:00,,,21.1,,,
4936,TH4,2018-04-11 03:00:00,34.7,53.9,46.8,,,
4937,ST5,2018-04-11 03:00:00,49.0,56.0,30.3,,,
4938,RB7,2018-04-11 03:00:00,31.0,33.4,32.2,,,
4939,TD5,2018-04-11 03:00:00,36.5,,,,,
4940,CD1,2018-04-11 04:00:00,34.9,45.5,74.5,,,
4941,BL0,2018-04-11 04:00:00,28.9,36.7,46.9,,,
4942,GR4,2018-04-11 03:00:00,47.9,58.4,22.2,,,
4943,MY7,2018-04-11 04:00:00,28.2,36.2,,,,
4944,HV1,2018-04-11 04:00:00,29.3,30.9,16.4,,,
4945,GN3,2018-04-11 04:00:00,34.6,39.5,25.9,,,
4946,GR9,2018-04-11 04:00:00,39.3,49.9,52.0,,,
4947,LW2,2018-04-11 04:00:00,37.8,45.8,57.3,,,
4948,GN0,2018-04-11 04:00:00,37.7,40.1,49.5,,,
